Season,Round,Date,TeamHome,Result,TeamAway,Stadium,Referee
2014,20,25/01/2015,Valencia,3-1,Sevilla,Mestalla,Jaime Latre
2014,20,26/01/2015,Getafe,2-1,Celta de Vigo,Coliseum Alfonso Pérez,Mateu Lahoz
2014,21,30/01/2015,Rayo Vallecano,1-2,Deportivo de La Coruña,Vallecas,Prieto Iglesias
2014,21,31/01/2015,Real Madrid,4-1,Real Sociedad,Santiago Bernabéu,Álvarez Izquierdo
2014,21,31/01/2015,Eibar,1-3,Atlético de Madrid,Ipurua,Pérez Montero
2014,21,31/01/2015,Granada,1-0,Elche,Nuevo Los Cármenes,Gil Manzano
2014,21,31/01/2015,Celta de Vigo,1-0,Córdoba,Balaídos,Teixeira Vitienes
2014,21,01/02/2015,Levante,0-2,Athletic Club,Ciutat de València,Hernández Hernández
2014,21,01/02/2015,Almería,1-0,Getafe,Estadio Mediterráneo,Iglesias Villanueva
2014,21,01/02/2015,Sevilla,3-2,Espanyol,Ramón Sánchez Pizjuán,González González
2014,21,01/02/2015,Barcelona,3-2,Villarreal,Camp Nou,Bikandi Garrido
2014,21,02/02/2015,Málaga,1-0,Valencia,La Rosaleda,Clos Gómez
2014,22,06/02/2015,Deportivo de La Coruña,2-0,Eibar,Riazor,Velasco Carballo
2014,22,07/02/2015,Atlético de Madrid,4-0,Real Madrid,Vicente Calderón,Fernández Borbalán
2014,22,07/02/2015,Villarreal,2-0,Granada,El Madrigal,Undiano Mallenco
2014,22,07/02/2015,Levante,4-1,Málaga,Ciutat de València,Del Cerro Grande
2014,22,07/02/2015,Real Sociedad,1-1,Celta de Vigo,Anoeta,Jaime Latre
2014,22,08/02/2015,Córdoba,1-2,Almería,El Arcángel,Martínez Munuera
2014,22,08/02/2015,Getafe,2-1,Sevilla,Coliseum Alfonso Pérez,Estrada Fernández
2014,22,08/02/2015,Espanyol,1-2,Valencia,Cornellá - El Prat,Melero López
2014,22,08/02/2015,Athletic Club,2-5,Barcelona,San Mamés,Mateu Lahoz
2014,22,09/02/2015,Elche,2-0,Rayo Vallecano,Martínez Valero,Teixeira Vitienes
2014,23,13/02/2015,Almería,2-2,Real Sociedad,Estadio Mediterráneo,Velasco Carballo
2014,23,14/02/2015,Sevilla,3-0,Córdoba,Ramón Sánchez Pizjuán,Bikandi Garrido
2014,23,14/02/2015,Real Madrid,2-0,Deportivo de La Coruña,Santiago Bernabéu,Estrada Fernández
2014,23,14/02/2015,Granada,0-0,Athletic Club,Nuevo Los Cármenes,Clos Gómez
2014,23,14/02/2015,Málaga,0-2,Espanyol,La Rosaleda,Gil Manzano
2014,23,15/02/2015,Valencia,1-0,Getafe,Mestalla,González González
2014,23,15/02/2015,Barcelona,5-0,Levante,Camp Nou,Melero López
2014,23,15/02/2015,Rayo Vallecano,2-0,Villarreal,Vallecas,Pérez Montero
2014,23,15/02/2015,Celta de Vigo,2-0,Atlético de Madrid,Balaídos,Martínez Munuera
2014,23,16/02/2015,Eibar,0-1,Elche,Ipurua,Prieto Iglesias
2014,24,20/02/2015,Getafe,2-1,Espanyol,Coliseum Alfonso Pérez,Jaime Latre
2014,24,21/02/2015,Barcelona,0-1,Málaga,Camp Nou,Martínez Munuera
2014,24,21/02/2015,Córdoba,1-2,Valencia,El Arcángel,Undiano Mallenco
2014,24,21/02/2015,Atlético de Madrid,3-0,Almería,Vicente Calderón,Mateu Lahoz
2014,24,21/02/2015,Deportivo de La Coruña,0-2,Celta de Vigo,Riazor,Pérez Montero
2014,24,22/02/2015,Real Sociedad,4-3,Sevilla,Anoeta,Teixeira Vitienes
2014,24,22/02/2015,Athletic Club,1-0,Rayo Vallecano,San Mamés,Fernández Borbalán
2014,24,22/02/2015,Villarreal,1-0,Eibar,El Madrigal,Melero López
2014,24,22/02/2015,Elche,0-2,Real Madrid,Martínez Valero,Iglesias Villanueva
2014,24,23/02/2015,Levante,2-1,Granada,Ciutat de València,Álvarez Izquierdo
2014,25,27/02/2015,Espanyol,1-0,Córdoba,Cornellá - El Prat,Del Cerro Grande
2014,25,28/02/2015,Granada,1-3,Barcelona,Nuevo Los Cármenes,Jaime Latre
2014,25,28/02/2015,Rayo Vallecano,4-2,Levante,Vallecas,Bikandi Garrido
2014,25,28/02/2015,Almería,0-0,Deportivo de La Coruña,Estadio Mediterráneo,Gil Manzano
2014,25,28/02/2015,Málaga,3-2,Getafe,La Rosaleda,Prieto Iglesias
2014,25,01/03/2015,Valencia,2-0,Real Sociedad,Mestalla,Estrada Fernández
2014,25,01/03/2015,Eibar,0-1,Athletic Club,Ipurua,Teixeira Vitienes
2014,25,01/03/2015,Sevilla,0-0,Atlético de Madrid,Ramón Sánchez Pizjuán,Clos Gómez
2014,25,01/03/2015,Real Madrid,1-1,Villarreal,Santiago Bernabéu,González González
2014,25,02/03/2015,Celta de Vigo,1-1,Elche,Balaídos,Velasco Carballo
2014,26,06/03/2015,Levante,2-1,Eibar,Ciutat de València,Fernández Borbalán
2014,26,07/03/2015,Deportivo de La Coruña,3-4,Sevilla,Riazor,Teixeira Vitienes
2014,26,07/03/2015,Athletic Club,1-0,Real Madrid,San Mamés,Undiano Mallenco
2014,26,07/03/2015,Elche,1-0,Almería,Martínez Valero,Del Cerro Grande
2014,26,07/03/2015,Granada,1-0,Málaga,Nuevo Los Cármenes,Mateu Lahoz
2014,26,08/03/2015,Barcelona,6-1,Rayo Vallecano,Camp Nou,Gil Manzano
2014,26,08/03/2015,Real Sociedad,1-0,Espanyol,Anoeta,Prieto Iglesias
2014,26,08/03/2015,Villarreal,4-1,Celta de Vigo,El Madrigal,Clos Gómez
2014,26,09/03/2015,Córdoba,1-2,Getafe,El Arcángel,Álvarez Izquierdo
2014,26,08/03/2015,Atlético de Madrid,1-1,Valencia,Vicente Calderón,Jaime Latre
2014,27,13/03/2015,Valencia,2-0,Deportivo de La Coruña,Mestalla,Álvarez Izquierdo
2014,27,14/03/2015,Espanyol,0-0,Atlético de Madrid,Cornellá - El Prat,Bikandi Garrido
2014,27,14/03/2015,Eibar,0-2,Barcelona,Ipurua,Del Cerro Grande
2014,27,14/03/2015,Rayo Vallecano,3-1,Granada,Vallecas,Hernández Hernández
2014,27,14/03/2015,Celta de Vigo,1-2,Athletic Club,Balaídos,Mateu Lahoz
2014,27,15/03/2015,Almería,0-0,Villarreal,Estadio Mediterráneo,Undiano Mallenco
2014,27,15/03/2015,Málaga,2-0,Córdoba,La Rosaleda,González González
2014,27,15/03/2015,Sevilla,3-0,Elche,Ramón Sánchez Pizjuán,Estrada Fernández
2014,27,15/03/2015,Real Madrid,2-0,Levante,Santiago Bernabéu,Pérez Montero
2014,27,16/03/2015,Getafe,0-1,Real Sociedad,Coliseum Alfonso Pérez,Melero López
2014,28,20/03/2015,Elche,0-4,Valencia,Martínez Valero,Fernández Borbalán
2014,28,21/03/2015,Atlético de Madrid,2-0,Getafe,Vicente Calderón,Martínez Munuera
2014,28,21/03/2015,Rayo Vallecano,1-0,Málaga,Vallecas,Jaime Latre
2014,28,21/03/2015,Levante,0-1,Celta de Vigo,Ciutat de València,Teixeira Vitienes
2014,28,21/03/2015,Athletic Club,2-1,Almería,San Mamés,Prieto Iglesias
2014,28,21/03/2015,Granada,0-0,Eibar,Nuevo Los Cármenes,Undiano Mallenco
2014,28,22/03/2015,Deportivo de La Coruña,0-0,Espanyol,Riazor,Teixeira Vitienes
2014,28,22/03/2015,Villarreal,0-2,Sevilla,El Madrigal,Hernández Hernández
2014,28,22/03/2015,Real Sociedad,3-1,Córdoba,Anoeta,Velasco Carballo
2014,28,22/03/2015,Barcelona,2-1,Real Madrid,Camp Nou,Mateu Lahoz
2014,29,03/04/2015,Eibar,1-2,Rayo Vallecano,Ipurua,Iglesias Villanueva
2014,29,04/04/2015,Sevilla,2-0,Athletic Club,Ramón Sánchez Pizjuán,Álvarez Izquierdo
2014,29,04/04/2015,Córdoba,0-2,Atlético de Madrid,El Arcángel,Estrada Fernández
2014,29,04/04/2015,Almería,1-4,Levante,Estadio Mediterráneo,González González
2014,29,04/04/2015,Málaga,1-1,Real Sociedad,La Rosaleda,Del Cerro Grande
2014,29,05/04/2015,Real Madrid,9-1,Granada,Santiago Bernabéu,Gil Manzano
2014,29,05/04/2015,Valencia,0-0,Villarreal,Mestalla,Melero López
2014,29,05/04/2015,Getafe,2-1,Deportivo de La Coruña,Coliseum Alfonso Pérez,Clos Gómez
2014,29,05/04/2015,Celta de Vigo,0-1,Barcelona,Balaídos,Bikandi Garrido
2014,29,06/04/2015,Espanyol,1-1,Elche,Cornellá - El Prat,Pérez Montero
2014,30,07/04/2015,Atlético de Madrid,2-0,Real Sociedad,Vicente Calderón,Undiano Mallenco
2014,30,07/04/2015,Levante,1-2,Sevilla,Ciutat de València,Velasco Carballo
2014,30,07/04/2015,Eibar,1-0,Málaga,Ipurua,Gil Manzano
2014,30,08/04/2015,Deportivo de La Coruña,1-1,Córdoba,Riazor,Prieto Iglesias
2014,30,08/04/2015,Barcelona,4-0,Almería,Camp Nou,Hernández Hernández
2014,30,08/04/2015,Granada,1-1,Celta de Vigo,Nuevo Los Cármenes,Álvarez Izquierdo
2014,30,08/04/2015,Rayo Vallecano,0-2,Real Madrid,Vallecas,Melero López
2014,30,09/04/2015,Athletic Club,1-1,Valencia,San Mamés,Teixeira Vitienes
2014,30,09/04/2015,Elche,0-1,Getafe,Martínez Valero,González González
2014,30,09/04/2015,Villarreal,0-3,Espanyol,El Madrigal,Del Cerro Grande
2014,31,11/04/2015,Real Madrid,3-0,Eibar,Santiago Bernabéu,Hernández Hernández
2014,31,11/04/2015,Málaga,2-2,Atlético de Madrid,La Rosaleda,Mateu Lahoz
2014,31,11/04/2015,Sevilla,2-2,Barcelona,Ramón Sánchez Pizjuán,Martínez Munuera
2014,31,11/04/2015,Almería,3-0,Granada,Estadio Mediterráneo,Jaime Latre
2014,31,11/04/2015,Celta de Vigo,6-1,Rayo Vallecano,Balaídos,Clos Gómez
2014,31,12/04/2015,Getafe,1-1,Villarreal,Coliseum Alfonso Pérez,Teixeira Vitienes
2014,31,12/04/2015,Espanyol,1-0,Athletic Club,Cornellá - El Prat,Fernández Borbalán
2014,31,12/04/2015,Real Sociedad,2-2,Deportivo de La Coruña,Anoeta,Pérez Montero
2014,31,12/04/2015,Córdoba,0-2,Elche,El Arcángel,Bikandi Garrido
2014,31,13/04/2015,Valencia,3-0,Levante,Mestalla,Iglesias Villanueva
2014,32,17/04/2015,Levante,2-2,Espanyol,Ciutat de València,Melero López
2014,32,18/04/2015,Barcelona,2-0,Valencia,Camp Nou,González González
2014,32,18/04/2015,Deportivo de La Coruña,1-2,Atlético de Madrid,Riazor,Fernández Borbalán
2014,32,18/04/2015,Real Madrid,3-1,Málaga,Santiago Bernabéu,Bikandi Garrido
2014,32,18/04/2015,Athletic Club,4-0,Getafe,San Mamés,Mateu Lahoz
2014,32,19/04/2015,Rayo Vallecano,2-0,Almería,Vallecas,Gil Manzano
2014,32,19/04/2015,Granada,1-1,Sevilla,Nuevo Los Cármenes,Estrada Fernández
2014,32,19/04/2015,Villarreal,0-0,Córdoba,El Madrigal,Iglesias Villanueva
2014,32,19/04/2015,Eibar,0-1,Celta de Vigo,Ipurua,Velasco Carballo
2014,32,20/04/2015,Elche,1-0,Real Sociedad,Martínez Valero,Prieto Iglesias
2014,33,24/04/2015,Córdoba,0-1,Athletic Club,El Arcángel,Teixeira Vitienes
2014,33,25/04/2015,Espanyol,0-2,Barcelona,Cornellá - El Prat,Mateu Lahoz
2014,33,25/04/2015,Atlético de Madrid,3-0,Elche,Vicente Calderón,Clos Gómez
2014,33,25/04/2015,Getafe,0-1,Levante,Coliseum Alfonso Pérez,Álvarez Izquierdo
2014,33,25/04/2015,Real Sociedad,0-0,Villarreal,Anoeta,Gil Manzano
2014,33,26/04/2015,Málaga,1-1,Deportivo de La Coruña,La Rosaleda,Estrada Fernández
2014,33,26/04/2015,Almería,2-0,Eibar,Estadio Mediterráneo,Del Cerro Grande
2014,33,26/04/2015,Sevilla,2-0,Rayo Vallecano,Ramón Sánchez Pizjuán,Jaime Latre
2014,33,26/04/2015,Celta de Vigo,2-4,Real Madrid,Balaídos,Pérez Montero
2014,33,27/04/2015,Valencia,4-0,Granada,Mestalla,Undiano Mallenco
2014,34,28/04/2015,Barcelona,6-0,Getafe,Camp Nou,Fernández Borbalán
2014,34,28/04/2015,Athletic Club,1-1,Real Sociedad,San Mamés,Martínez Munuera
2014,34,28/04/2015,Levante,1-0,Córdoba,Ciutat de València,Gil Manzano
2014,34,29/04/2015,Eibar,1-3,Sevilla,Ipurua,Prieto Iglesias
2014,34,29/04/2015,Real Madrid,3-0,Almería,Santiago Bernabéu,Iglesias Villanueva
2014,34,29/04/2015,Celta de Vigo,1-0,Málaga,Balaídos,Hernández Hernández
2014,34,29/04/2015,Elche,4-0,Deportivo de La Coruña,Martínez Valero,Álvarez Izquierdo
2014,34,29/04/2015,Villarreal,0-1,Atlético de Madrid,El Madrigal,González González
2014,34,30/04/2015,Rayo Vallecano,1-1,Valencia,Vallecas,Bikandi Garrido
2014,34,30/04/2015,Granada,1-2,Espanyol,Nuevo Los Cármenes,Velasco Carballo
2014,35,01/05/2015,Real Sociedad,3-0,Levante,Anoeta,Del Cerro Grande
2014,35,02/05/2015,Córdoba,0-8,Barcelona,El Arcángel,Clos Gómez
2014,35,02/05/2015,Atlético de Madrid,0-0,Athletic Club,Vicente Calderón,Jaime Latre
2014,35,02/05/2015,Sevilla,2-3,Real Madrid,Ramón Sánchez Pizjuán,González González
2014,35,02/05/2015,Deportivo de La Coruña,1-1,Villarreal,Riazor,Hernández Hernández
2014,35,03/05/2015,Espanyol,1-1,Rayo Vallecano,Cornellá - El Prat,Teixeira Vitienes
2014,35,03/05/2015,Getafe,1-2,Granada,Coliseum Alfonso Pérez,Prieto Iglesias
2014,35,03/05/2015,Valencia,3-1,Eibar,Mestalla,Estrada Fernández
2014,35,03/05/2015,Málaga,1-2,Elche,La Rosaleda,Undiano Mallenco
2014,35,04/05/2015,Almería,2-2,Celta de Vigo,Estadio Mediterráneo,Teixeira Vitienes
2014,36,08/05/2015,Eibar,0-2,Espanyol,Ipurua,Teixeira Vitienes
2014,36,09/05/2015,Granada,2-0,Córdoba,Nuevo Los Cármenes,Teixeira Vitienes
2014,36,09/05/2015,Barcelona,2-0,Real Sociedad,Camp Nou,Iglesias Villanueva
2014,36,09/05/2015,Real Madrid,2-2,Valencia,Santiago Bernabéu,Clos Gómez
2014,36,09/05/2015,Athletic Club,1-1,Deportivo de La Coruña,San Mamés,Gil Manzano
2014,36,10/05/2015,Levante,2-2,Atlético de Madrid,Ciutat de València,Hernández Hernández
2014,36,10/05/2015,Villarreal,1-0,Elche,El Madrigal,Del Cerro Grande
2014,36,10/05/2015,Almería,1-2,Málaga,Estadio Mediterráneo,Prieto Iglesias
2014,36,10/05/2015,Celta de Vigo,1-1,Sevilla,Balaídos,Velasco Carballo
2014,36,11/05/2015,Rayo Vallecano,2-0,Getafe,Vallecas,Pérez Montero
2014,37,17/05/2015,Villarreal,2-1,Málaga,El Madrigal,Velasco Carballo
2014,37,17/05/2015,Elche,2-3,Athletic Club,Martínez Valero,Hernández Hernández
2014,37,17/05/2015,Deportivo de La Coruña,2-0,Levante,Riazor,González González
2014,37,17/05/2015,Atlético de Madrid,0-1,Barcelona,Vicente Calderón,Undiano Mallenco
2014,37,17/05/2015,Real Sociedad,0-3,Granada,Anoeta,Estrada Fernández
2014,37,17/05/2015,Córdoba,1-2,Rayo Vallecano,El Arcángel,Mateu Lahoz
2014,37,17/05/2015,Getafe,1-1,Eibar,Coliseum Alfonso Pérez,Clos Gómez
2014,37,17/05/2015,Espanyol,1-4,Real Madrid,Cornellá - El Prat,Martínez Munuera
2014,37,17/05/2015,Valencia,1-1,Celta de Vigo,Mestalla,Gil Manzano
2014,37,17/05/2015,Sevilla,2-1,Almería,Ramón Sánchez Pizjuán,Bikandi Garrido
2014,38,23/05/2015,Levante,0-0,Elche,Ciutat de València,Melero López
2014,38,23/05/2015,Athletic Club,4-0,Villarreal,San Mamés,Prieto Iglesias
2014,38,23/05/2015,Barcelona,2-2,Deportivo de La Coruña,Camp Nou,Clos Gómez
2014,38,23/05/2015,Granada,0-0,Atlético de Madrid,Nuevo Los Cármenes,González González
2014,38,23/05/2015,Rayo Vallecano,2-4,Real Sociedad,Vallecas,Teixeira Vitienes
2014,38,23/05/2015,Eibar,3-0,Córdoba,Ipurua,Álvarez Izquierdo
2014,38,23/05/2015,Celta de Vigo,3-2,Espanyol,Balaídos,Del Cerro Grande
2014,38,23/05/2015,Almería,2-3,Valencia,Estadio Mediterráneo,Hernández Hernández
2014,38,23/05/2015,Málaga,2-3,Sevilla,La Rosaleda,Iglesias Villanueva
2014,38,23/05/2015,Real Madrid,7-3,Getafe,Santiago Bernabéu,Teixeira Vitienes
2015,1,21/08/2015,Málaga,0-0,Sevilla,La Rosaleda,Álvarez Izquierdo
2015,1,22/08/2015,Deportivo de La Coruña,0-0,Real Sociedad,Cdad. Dva. El Mundo del Fútbol,Mateu Lahoz
2015,1,22/08/2015,Espanyol,1-0,Getafe,Power8 Stadium,Gil Manzano
2015,1,22/08/2015,Atlético de Madrid,1-0,Las Palmas,Vicente Calderón,Prieto Iglesias
2015,1,22/08/2015,Rayo Vallecano,0-0,Valencia,Estadio de Vallecas,Undiano Mallenco
2015,1,23/08/2015,Athletic Club,0-1,Barcelona,San Mamés,Del Cerro Grande
2015,1,23/08/2015,Sporting de Gijón,0-0,Real Madrid,Estrada Fernández,Estrada Fernández
2015,1,23/08/2015,Levante,1-2,Celta de Vigo,Ciutat de Valencia,De Burgos Bengoetxea
2015,1,23/08/2015,Betis,1-1,Villarreal,Benito Villamarín,Bikandi Garrido
2015,1,24/08/2015,Granada,1-3,Eibar,Estadio Nuevo Los Carmenes,Iglesias Villanueva
2015,2,28/08/2015,Villarreal,3-1,Espanyol,El Madrigal,Velasco Carballo
2015,2,29/08/2015,Real Sociedad,0-0,Sporting de Gijón,Anoeta,Sánchez Martínez
2015,2,29/08/2015,Barcelona,1-0,Málaga,Camp Nou,Jaime Latre
2015,2,29/08/2015,Celta de Vigo,3-0,Rayo Vallecano,Balaidos,Martínez Munuera
2015,2,29/08/2015,Real Madrid,5-0,Betis,Estadio Santiago Bernabeu,Hernández Hernández
2015,2,30/08/2015,Eibar,2-0,Athletic Club,Estadio Municipal de Ipurua,Fernández Borbalán
2015,2,30/08/2015,Valencia,1-1,Deportivo de La Coruña,Camp de Mestalla,González González
2015,2,30/08/2015,Sevilla,0-3,Atlético de Madrid,Estadio Ramón Sánchez-Pizjuán,Clos Gómez
2015,2,30/08/2015,Las Palmas,0-0,Levante,Estadio de Gran Canaria,Pérez Montero
2015,2,30/08/2015,Getafe,1-2,Granada,Coliseum Alfonso Pérez,Prieto Iglesias
2015,3,11/09/2015,Levante,1-1,Sevilla,Ciutat de Valencia,Iglesias Villanueva
2015,3,12/09/2015,Espanyol,0-6,Real Madrid,Bikandi Garrido,Bikandi Garrido
2015,3,12/09/2015,Sporting de Gijón,0-1,Valencia,El Molinón,Del Cerro Grande
2015,3,12/09/2015,Atlético de Madrid,1-2,Barcelona,Vicente Calderón,Mateu Lahoz
2015,3,12/09/2015,Betis,1-0,Real Sociedad,Benito Villamarín,Álvarez Izquierdo
2015,3,13/09/2015,Granada,1-3,Villarreal,Estadio Nuevo Los Carmenes,Gil Manzano
2015,3,13/09/2015,Athletic Club,3-1,Getafe,San Mamés,Pérez Montero
2015,3,13/09/2015,Celta de Vigo,3-3,Las Palmas,Balaidos,Estrada Fernández
2015,3,13/09/2015,Málaga,0-0,Eibar,La Rosaleda,Undiano Mallenco
2015,3,14/09/2015,Rayo Vallecano,1-3,Deportivo de La Coruña,Estadio de Vallecas,De Burgos Bengoetxea
2015,4,18/09/2015,Getafe,1-0,Málaga,Coliseum Alfonso Pérez,Sánchez Martínez
2015,4,19/09/2015,Real Madrid,1-0,Granada,Estadio Santiago Bernabeu,Martínez Munuera
2015,4,19/09/2015,Valencia,0-0,Betis,Camp de Mestalla,Velasco Carballo
2015,4,19/09/2015,Eibar,0-2,Atlético de Madrid,Estadio Municipal de Ipurua,Hernández Hernández
2015,4,19/09/2015,Real Sociedad,2-3,Espanyol,Anoeta,Pérez Montero
2015,4,20/09/2015,Sevilla,1-2,Celta de Vigo,Estadio Ramón Sánchez-Pizjuán,Jaime Latre
2015,4,20/09/2015,Deportivo de La Coruña,2-3,Sporting de Gijón,Estadio Municipal de Riazor,Prieto Iglesias
2015,4,20/09/2015,Villarreal,3-1,Athletic Club,El Madrigal,Clos Gómez
2015,4,20/09/2015,Barcelona,4-1,Levante,Camp Nou,Fernández Borbalán
2015,4,20/09/2015,Las Palmas,0-1,Rayo Vallecano,Estadio de Gran Canaria,González González
2015,5,22/09/2015,Espanyol,1-0,Valencia,Power8 Stadium,Iglesias Villanueva
2015,5,22/09/2015,Atlético de Madrid,2-0,Getafe,Vicente Calderón,Álvarez Izquierdo
2015,5,22/09/2015,Granada,0-3,Real Sociedad,Estadio Nuevo Los Carmenes,Estrada Fernández
2015,5,23/09/2015,Levante,2-2,Eibar,Ciutat de Valencia,Velasco Carballo
2015,5,23/09/2015,Celta de Vigo,4-1,Barcelona,Balaidos,Undiano Mallenco
2015,5,23/09/2015,Rayo Vallecano,2-1,Sporting de Gijón,Estadio de Vallecas,Bikandi Garrido
2015,5,23/09/2015,Athletic Club,1-2,Real Madrid,San Mamés,Mateu Lahoz
2015,5,23/09/2015,Málaga,0-1,Villarreal,La Rosaleda,De Burgos Bengoetxea
2015,5,23/09/2015,Las Palmas,2-0,Sevilla,Estadio de Gran Canaria,Del Cerro Grande
2015,5,24/09/2015,Betis,1-2,Deportivo de La Coruña,Benito Villamarín,Gil Manzano
2015,6,25/09/2015,Valencia,1-0,Granada,Camp de Mestalla,Clos Gómez
2015,6,26/09/2015,Barcelona,2-1,Las Palmas,Camp Nou,De Burgos Bengoetxea
2015,6,26/09/2015,Real Madrid,0-0,Málaga,Estadio Santiago Bernabeu,González González
2015,6,26/09/2015,Villarreal,1-0,Atlético de Madrid,El Madrigal,Fernández Borbalán
2015,6,26/09/2015,Sevilla,3-2,Rayo Vallecano,Estadio Ramón Sánchez-Pizjuán,Hernández Hernández
2015,6,26/09/2015,Eibar,1-1,Celta de Vigo,Estadio Municipal de Ipurua,Pérez Montero
2015,6,27/09/2015,Sporting de Gijón,1-2,Betis,El Molinón,Martínez Munuera
2015,6,27/09/2015,Deportivo de La Coruña,3-0,Espanyol,Estadio Municipal de Riazor,Sánchez Martínez
2015,6,27/09/2015,Getafe,3-0,Levante,Coliseum Alfonso Pérez,Jaime Latre
2015,6,27/09/2015,Real Sociedad,0-0,Athletic Club,Anoeta,Velasco Carballo
2015,7,02/10/2015,Celta de Vigo,0-0,Getafe,Balaidos,Prieto Iglesias
2015,7,03/10/2015,Sevilla,2-1,Barcelona,Estadio Ramón Sánchez-Pizjuán,Gil Manzano
2015,7,03/10/2015,Granada,1-1,Deportivo de La Coruña,Estadio Nuevo Los Carmenes,Bikandi Garrido
2015,7,03/10/2015,Espanyol,1-2,Sporting de Gijón,Power8 Stadium,Clos Gómez
2015,7,03/10/2015,Las Palmas,0-2,Eibar,Estadio de Gran Canaria,Mateu Lahoz
2015,7,03/10/2015,Málaga,3-1,Real Sociedad,La Rosaleda,Del Cerro Grande
2015,7,04/10/2015,Rayo Vallecano,0-2,Betis,Estadio de Vallecas,Iglesias Villanueva
2015,7,04/10/2015,Athletic Club,3-1,Valencia,San Mamés,Estrada Fernández
2015,7,04/10/2015,Levante,1-0,Villarreal,Ciutat de Valencia,Álvarez Izquierdo
2015,7,04/10/2015,Atlético de Madrid,1-1,Real Madrid,Vicente Calderón,Undiano Mallenco
2015,8,17/10/2015,Real Madrid,3-0,Levante,Estadio Santiago Bernabeu,Sánchez Martínez
2015,8,17/10/2015,Eibar,1-1,Sevilla,Estadio Municipal de Ipurua,Martínez Munuera
2015,8,17/10/2015,Barcelona,5-2,Rayo Vallecano,Camp Nou,Pérez Montero
2015,8,17/10/2015,Valencia,3-0,Málaga,Camp de Mestalla,Hernández Hernández
2015,8,17/10/2015,Betis,1-3,Espanyol,Benito Villamarín,De Burgos Bengoetxea
2015,8,18/10/2015,Villarreal,1-2,Celta de Vigo,El Madrigal,González González
2015,8,18/10/2015,Real Sociedad,0-2,Atlético de Madrid,Anoeta,Iglesias Villanueva
2015,8,18/10/2015,Getafe,4-0,Las Palmas,Coliseum Alfonso Pérez,Fernández Borbalán
2015,8,18/10/2015,Deportivo de La Coruña,2-2,Athletic Club,Estadio Municipal de Riazor,Jaime Latre
2015,8,19/10/2015,Sporting de Gijón,3-3,Granada,El Molinón,Álvarez Izquierdo
2015,9,23/10/2015,Rayo Vallecano,3-0,Espanyol,Estadio de Vallecas,Prieto Iglesias
2015,9,24/10/2015,Celta de Vigo,1-3,Real Madrid,Balaidos,Clos Gómez
2015,9,24/10/2015,Granada,1-1,Betis,Estadio Nuevo Los Carmenes,Mateu Lahoz
2015,9,24/10/2015,Sevilla,5-0,Getafe,Estadio Ramón Sánchez-Pizjuán,Bikandi Garrido
2015,9,24/10/2015,Málaga,2-0,Deportivo de La Coruña,La Rosaleda,Velasco Carballo
2015,9,25/10/2015,Levante,0-4,Real Sociedad,Ciutat de Valencia,Undiano Mallenco
2015,9,25/10/2015,Las Palmas,0-0,Villarreal,Estadio de Gran Canaria,Estrada Fernández
2015,9,25/10/2015,Barcelona,3-1,Eibar,Camp Nou,Del Cerro Grande
2015,9,25/10/2015,Atlético de Madrid,2-1,Valencia,Vicente Calderón,Gil Manzano
2015,9,26/10/2015,Athletic Club,3-0,Sporting de Gijón,San Mamés,Iglesias Villanueva
2015,10,30/10/2015,Deportivo de La Coruña,1-1,Atlético de Madrid,Estadio Municipal de Riazor,Pérez Montero
2015,10,31/10/2015,Real Madrid,3-1,Las Palmas,Estadio Santiago Bernabeu,Jaime Latre
2015,10,31/10/2015,Valencia,3-0,Levante,Camp de Mestalla,De Burgos Bengoetxea
2015,10,31/10/2015,Villarreal,2-1,Sevilla,El Madrigal,Sánchez Martínez
2015,10,31/10/2015,Getafe,0-2,Barcelona,Coliseum Alfonso Pérez,Martínez Munuera
2015,10,31/10/2015,Real Sociedad,2-3,Celta de Vigo,Anoeta,Fernández Borbalán
2015,10,01/11/2015,Eibar,1-0,Rayo Vallecano,Estadio Municipal de Ipurua,Álvarez Izquierdo
2015,10,01/11/2015,Espanyol,1-1,Granada,Power8 Stadium,Hernández Hernández
2015,10,01/11/2015,Sporting de Gijón,1-0,Málaga,El Molinón,Mateu Lahoz
2015,10,01/11/2015,Betis,1-3,Athletic Club,Benito Villamarín,González González
2015,11,06/11/2015,Las Palmas,2-0,Real Sociedad,Estadio de Gran Canaria,Velasco Carballo
2015,11,07/11/2015,Celta de Vigo,1-5,Valencia,Balaidos,Bikandi Garrido
